window_duration,total_packets,total_bytes,packets_per_sec,bytes_per_sec,pkt_size_mean,pkt_size_std,pkt_size_min,pkt_size_max,pkt_size_median,pkt_size_q25,pkt_size_q75,pkt_size_skew,pkt_size_iqr,size_bin_tiny,size_bin_small,size_bin_medium,size_bin_large,size_bin_jumbo,payload_mean,payload_std,payload_max,payload_zero_ratio,payload_total,iat_mean,iat_std,iat_min,iat_max,iat_median,iat_q25,iat_q75,upload_packets,download_packets,upload_ratio,download_ratio,up_down_ratio,up_bytes_total,up_size_mean,up_size_std,up_size_max,down_bytes_total,down_size_mean,down_size_std,down_size_max,up_iat_mean,up_iat_std,down_iat_mean,down_iat_std,n_bursts,avg_burst_size,max_burst_size,burst_ratio,n_unique_dst_ports,tcp_ratio,udp_ratio,quic_ratio,pss_0,pss_1,pss_2,pss_3,pss_4,pss_5,pss_6,pss_7,pss_8,pss_9,pss_10,pss_11,pss_12,pss_13,pss_14,pss_15,pss_16,pss_17,pss_18,pss_19,pss_20,pss_21,pss_22,pss_23,pss_24,pss_25,pss_26,pss_27,pss_28,pss_29,pss_30,pss_31,pss_32,pss_33,pss_34,pss_35,pss_36,pss_37,pss_38,pss_39,pss_40,pss_41,pss_42,pss_43,pss_44,pss_45,pss_46,pss_47,pss_48,pss_49,app
1.1779940128326416,4,324,3.3956029966412764,275.0438427279434,81.0,5.196152422706632,74,86,82.0,77.0,86.0,-0.37037037037037035,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0.39266467094421387,0.5344953045739244,0.0010418891906738281,1.148388147354126,0.028563976287841797,0.014802932739257812,0.5884760618209839,3,1,0.75,0.25,3.0,238,79.33333333333333,4.988876515698588,86,86,86.0,0.0,86,0.5889970064163208,0.587955117225647,0.0,0.0,2,2.0,2,1.0,3,0.5,0.0,0.0,74,-86,86,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,youtube
0.7611241340637207,16,3959,21.021538122269675,5201.516839129103,247.4375,395.5339695825758,78,1292,87.0,79.0,134.25,2.4913488308926737,55.25,0.625,0.25,0.0,0.0,0.125,163.6875,403.5643874820349,1230,0.625,2619,0.05074160893758138,0.11248555433290247,0.0007469654083251953,0.4310312271118164,0.0025970935821533203,0.0011039972305297852,0.020316362380981445,12,4,0.75,0.25,3.0,3472,289.3333333333333,448.73959288458406,1292,487,121.75,24.973736204260668,153,0.06919310309670189,0.13785100228217195,0.181303342183431,0.2525061292417463,3,5.0,9,0.9375,8,0.0,0.375,0.375,91,88,-84,86,78,86,78,79,79,79,-131,-119,-153,1292,1292,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,youtube
2.2659499645233154,1877,1387119,828.3501530868365,612157.8241873519,739.0085242408098,589.1245041023476,71,1486,1292.0,97.0,1292.0,-0.14403120032024472,1195.0,0.39104954714970697,0.06180074587107086,0.010655301012253596,0.007458710708577517,0.529035695258391,674.9584443260522,590.901492348243,1400,0.041022908897176344,1266897,0.0012078624544367353,0.012844611551513166,8.988380432128906e-05,0.4310312271118164,0.00014209747314453125,0.00013685226440429688,0.00019407272338867188,780,1097,0.41555673947789024,0.5844432605221097,0.7110300820419325,137278,175.9974358974359,288.915944645408,1486,1249841,1139.3263445761168,385.8161614740242,1294,0.002899293875051555,0.022076688530596012,0.0018719889386726992,0.019071675547036995,6,312.5,1520,0.9989344698987747,37,0.02717101758124667,0.022376132125732553,0.94832179009057,91,88,-84,86,78,86,78,79,79,79,-131,-119,-153,1292,1292,144,-102,-1292,-345,-90,-1292,-1009,175,94,1288,1292,1292,545,-91,-86,-182,93,95,93,-880,-96,97,-132,94,772,-86,92,95,1286,161,1232,89,128,99,-89,youtube
2.9061148166656494,5207,4012871,1791.7392561847528,1380837.0464193134,770.6685231419243,588.4116896121609,71,1486,1292.0,97.0,1292.0,-0.25391403707462795,1195.0,0.37295947762627235,0.057998847705012485,0.005569425772997887,0.004609179950067217,0.5588630689456501,707.79815632802,589.2372089019672,1400,0.016900326483579798,3685505,0.0005582241292096906,0.005016442763849665,8.988380432128906e-05,0.1744368076324463,0.00014209747314453125,0.00013685226440429688,0.00016617774963378906,2099,3108,0.4031111964662954,0.5968888035337047,0.6753539253539254,310100,147.73701762744165,233.85771851220224,1486,3702771,1191.3677606177607,322.59198435268297,1294,0.001342159094869579,0.009462231435785064,0.0009353443246429513,0.007680127463894606,8,650.625,4854,0.9996159016708277,50,0.010178605723065105,0.010562704052237373,0.9792586902246975,-102,-1292,-345,-90,-1292,-1009,175,94,1288,1292,1292,545,-91,-86,-182,93,95,93,-880,-96,97,-132,94,772,-86,92,95,1286,161,1232,89,128,99,-89,88,94,1261,1292,158,1286,1292,1292,1144,80,80,80,77,77,77,383,youtube
2.9672110080718994,3369,2637831,1135.4096459048876,888993.3991293962,782.9715048975958,587.8869853371336,74,1292,1292.0,98.0,1292.0,-0.2975183340058978,1194.0,0.3653903235381419,0.05758385277530424,0.0029682398337785693,0.003265063817156426,0.5707925200356189,720.6651825467497,588.2347889336514,1230,0.006233303650934996,2427921,0.0008810008931329868,0.020015598979849343,0.00013208389282226562,1.1326367855072021,0.00014209747314453125,0.00013709068298339844,0.00016003847122192383,1342,2027,0.398337785693084,0.601662214306916,0.6620621608288111,178578,133.06855439642325,197.85593611334303,1292,2459253,1213.247656635422,289.36846472122767,1292,0.0021949308652828028,0.03423005890885211,0.001427697876481172,0.027277825495612588,8,420.875,3334,0.9994063520332442,24,0.0005936479667557139,0.005639655684179281,0.993766696349065,-1292,-1292,-1292,-1292,-1292,-1292,-1292,-1292,97,-1292,-1292,-1292,-1292,-1292,98,96,98,100,98,98,100,100,98,98,96,98,101,98,96,98,96,98,-1292,-1292,-1292,-85,98,100,98,-1292,-1292,-1292,-1292,-1292,-1292,-1292,-1292,-1292,-1292,-1292,youtube
1.9529080390930176,200,147731,102.4113762637207,75646.67513407861,738.655,590.8068770545922,66,1292,1292.0,96.0,1292.0,-0.1507925357013326,1196.0,0.41,0.045,0.005,0.01,0.53,676.215,591.3032629497321,1230,0.03,135243,0.009813608236648329,0.0669196534381783,0.00019669532775878906,0.7392468452453613,0.0002551078796386719,0.00022351741790771484,0.00030052661895751953,82,118,0.41,0.59,0.6949152542372882,12103,147.59756097560975,230.1094045075769,1292,135628,1149.3898305084747,378.6131032207942,1292,0.02410997579127182,0.10397764312532451,0.016187272520146817,0.10498564678621895,6,33.166666666666664,171,0.995,7,0.01,0.0,0.97,249,-92,95,-1292,-460,-712,-1287,-1292,-239,96,100,94,95,1182,-88,-92,95,-109,-85,99,-88,91,88,86,78,86,78,-66,66,1288,1292,806,-92,95,-89,-87,-174,-1288,-1292,-1292,-1292,-1292,-1292,-1292,-1292,100,96,94,-1292,-1292,youtube
2.0800271034240723,3064,2438299,1473.0577284094732,1172243.8597007473,795.7894908616188,589.0795330183784,66,1292,1292.0,96.0,1292.0,-0.34605653250186397,1196.0,0.3945822454308094,0.0195822454308094,0.0006527415143603133,0.00032637075718015666,0.5848563968668408,733.7477154046998,589.1308667802206,1230,0.0026109660574412533,2248203,0.0006790816530930696,0.016952848184716682,0.00013208389282226562,0.7392468452453613,0.000141143798828125,0.0001361370086669922,0.0001552104949951172,1240,1824,0.4046997389033943,0.5953002610966057,0.6798245614035088,122196,98.54516129032258,52.898011052978944,1292,2316103,1269.7933114035088,160.76513031847205,1292,0.001678795079438315,0.02687971184091559,0.0006645152154232994,0.013449949719166679,4,765.75,3055,0.9996736292428199,6,0.0006527415143603133,0.0,0.9973890339425587,86,78,86,78,-66,66,1288,1292,806,-92,95,-89,-87,-174,-1288,-1292,-1292,-1292,-1292,-1292,-1292,-1292,100,96,94,-1292,-1292,96,96,-1292,-1292,94,96,-1292,-1292,-1292,-1292,95,-1292,94,-1292,-1292,-1292,-1292,-1292,-1292,-1292,-1292,-1292,-1292,youtube
0.7185370922088623,2887,2298688,4017.8858284476914,3199122.251202898,796.22029788708,589.0682561662718,78,1292,1292.0,96.0,1292.0,-0.3474060061550292,1196.0,0.3948735711811569,0.019050917907862834,0.0006927606511950121,0.0,0.5853827502597853,734.2064426740561,589.0852804133218,1230,0.0006927606511950121,2119654,0.0002489733514237222,0.00264920674642517,0.00013208389282226562,0.1250467300415039,0.00014019012451171875,0.00013589859008789062,0.00015091896057128906,1169,1718,0.40491860062348456,0.5950813993765154,0.680442374854482,112377,96.13088109495295,10.151503118377237,438,2186311,1272.5908032596042,150.38266156029357,1292,0.0006137422911108357,0.005490567946575808,0.00034527384269772123,0.001797518061294331,2,1443.0,2884,0.9996536196744025,4,0.0,0.0,0.9993072393488049,-1292,-1292,-1292,-1292,-1292,-1292,-1292,-1292,97,95,96,96,94,-1292,96,-1292,-1292,-1292,-1292,-1292,-1292,-1292,-1292,-1292,-1292,-1292,98,96,96,96,94,96,96,94,-1292,95,96,-1292,-1292,-1292,-1292,-1292,-1292,-1292,-1292,-1292,-479,-1285,-1292,-1292,youtube
0.6111812591552734,3530,2782745,5775.7006569195,4553060.091937522,788.3130311614731,590.5906308346097,78,1292,1292.0,96.0,1292.0,-0.32050178489279135,1196.0,0.40509915014164305,0.015580736543909348,0.0,0.0005665722379603399,0.5787535410764872,726.2903682719547,590.6181016798213,1230,0.0011331444759206798,2563805,0.00017318822872067823,0.0002472435550129886,0.00011301040649414062,0.008952140808105469,0.0001399517059326172,0.00013589859008789062,0.0001537799835205078,1403,2127,0.3974504249291785,0.6025495750708215,0.6596144804889515,137489,97.99643620812544,48.84256190353669,1292,2645256,1243.6558533145276,235.85519459691366,1292,0.00043593527757152174,0.0007353690521588359,0.0002763856724535421,0.0003554923149844368,1,3530.0,3530,1.0,3,0.0,0.0,0.9988668555240793,1288,1292,801,-92,-86,-173,-1288,-1292,-1292,-1292,100,96,-1292,-1292,-1292,-1292,95,-1292,94,-1292,-1292,-1292,-1292,-1292,96,98,98,96,96,-1292,-1292,-1292,-1292,-1292,-1292,-87,-1292,95,96,94,96,-1292,-1292,-1292,-1292,-1292,-1292,-1292,97,95,youtube
2.289236307144165,3538,2785002,1545.493573100662,1216563.7908627726,787.1684567552289,590.7060112667601,78,1292,1292.0,96.0,1292.0,-0.3163920288204668,1196.0,0.40559638213680044,0.01582815149802148,0.0002826455624646693,0.0005652911249293386,0.5777275296777841,725.1458451102318,590.7333708337442,1230,0.0011305822498586771,2565566,0.0006472254190399109,0.02509725413641839,0.00011301040649414062,1.489988088607788,0.0001399517059326172,0.00013589859008789062,0.00015401840209960938,1407,2131,0.39768230638778973,0.6023176936122103,0.660253402158611,139339,99.03269367448472,58.6624939724662,1292,2645663,1241.5124354763022,240.7639281228657,1292,0.0015877205481061216,0.03978994263079543,0.0010717695307843561,0.03397562666701666,3,1179.0,3530,0.9997173544375353,4,0.0,0.0,0.9988694177501414,1288,1292,801,-92,-86,-173,-1288,-1292,-1292,-1292,100,96,-1292,-1292,-1292,-1292,95,-1292,94,-1292,-1292,-1292,-1292,-1292,96,98,98,96,96,-1292,-1292,-1292,-1292,-1292,-1292,-87,-1292,95,96,94,96,-1292,-1292,-1292,-1292,-1292,-1292,-1292,97,95,youtube
