window_duration,total_packets,total_bytes,packets_per_sec,bytes_per_sec,pkt_size_mean,pkt_size_std,pkt_size_min,pkt_size_max,pkt_size_median,pkt_size_q25,pkt_size_q75,pkt_size_skew,pkt_size_iqr,size_bin_tiny,size_bin_small,size_bin_medium,size_bin_large,size_bin_jumbo,payload_mean,payload_std,payload_max,payload_zero_ratio,payload_total,iat_mean,iat_std,iat_min,iat_max,iat_median,iat_q25,iat_q75,upload_packets,download_packets,upload_ratio,download_ratio,up_down_ratio,up_bytes_total,up_size_mean,up_size_std,up_size_max,down_bytes_total,down_size_mean,down_size_std,down_size_max,up_iat_mean,up_iat_std,down_iat_mean,down_iat_std,n_bursts,avg_burst_size,max_burst_size,burst_ratio,n_unique_dst_ports,tcp_ratio,udp_ratio,quic_ratio,pss_0,pss_1,pss_2,pss_3,pss_4,pss_5,pss_6,pss_7,pss_8,pss_9,pss_10,pss_11,pss_12,pss_13,pss_14,pss_15,pss_16,pss_17,pss_18,pss_19,pss_20,pss_21,pss_22,pss_23,pss_24,pss_25,pss_26,pss_27,pss_28,pss_29,pss_30,pss_31,pss_32,pss_33,pss_34,pss_35,pss_36,pss_37,pss_38,pss_39,pss_40,pss_41,pss_42,pss_43,pss_44,pss_45,pss_46,pss_47,pss_48,pss_49,app
2.963911771774292,100,33237,33.73919593434349,11213.896552697746,332.37,414.42511157023284,78,1486,100.5,86.0,353.25,1.7044332747098967,267.25,0.49,0.2,0.11,0.07,0.13,255.18,417.8148245335486,1400,0.34,25518,0.02993850274519487,0.15743728058729206,0.00030684471130371094,1.3002138137817383,0.0007622241973876953,0.0005506277084350586,0.0020998716354370117,63,37,0.63,0.37,1.7027027027027026,22344,354.6666666666667,445.3181135123769,1486,10893,294.4054054054054,352.4720007633698,1292,0.04780502857700471,0.2362316581909668,0.05947550137837728,0.24321245216075638,5,19.8,51,0.99,13,0.45,0.06,0.45,86,86,78,78,-494,86,438,-86,275,344,89,94,95,1055,125,80,80,80,328,1285,186,101,100,95,-126,-167,-138,1292,1292,1292,141,88,-102,-102,-1292,-1292,-1292,-343,-1011,-90,140,93,662,1288,757,-86,-182,-92,94,-98,netflix
1.9057519435882568,349,213943,183.12981454600182,112261.72468027298,613.0171919770773,632.3211977513006,66,1486,114.0,93.0,1486.0,0.540115380148136,1393.0,0.40114613180515757,0.15759312320916904,0.054441260744985676,0.04297994269340974,0.3438395415472779,526.756446991404,634.4006676837413,1400,0.4383954154727794,183838,0.005476298688472003,0.03811625843728333,9.322166442871094e-05,0.5660700798034668,0.0003815889358520508,0.00012671947479248047,0.000696718692779541,189,160,0.5415472779369628,0.4584527220630373,1.18125,49460,261.69312169312167,389.6571699051732,1486,164483,1028.01875,612.1688336549302,1486,0.010136978423341792,0.051878941558273294,0.011088692167270108,0.05656994424754981,8,43.625,215,1.0,22,0.830945558739255,0.017191977077363897,0.1518624641833811,275,344,89,94,95,1055,125,80,80,80,328,1285,186,101,100,95,-126,-167,-138,1292,1292,1292,141,88,-102,-102,-1292,-1292,-1292,-343,-1011,-90,140,93,662,1288,757,-86,-182,-92,94,-98,-626,-83,95,98,-83,109,114,-85,netflix
2.899949789047241,1365,949400,470.6978048914638,327384.9787281727,695.5311355311355,673.7006573920687,66,1486,114.0,86.0,1486.0,0.2781942841069038,1400.0,0.45274725274725275,0.08498168498168499,0.02490842490842491,0.01684981684981685,0.4205128205128205,607.0600732600733,675.9667000240371,1400,0.4981684981684982,828637,0.0021260628951959245,0.020417299319600637,9.202957153320312e-05,0.5660700798034668,0.000152587890625,0.0001170039176940918,0.00043570995330810547,716,649,0.5245421245421246,0.47545787545787543,1.103235747303544,138906,194.00279329608938,331.0918115896174,1486,810494,1248.835130970724,500.01940387466664,1486,0.004053693384557337,0.02847322991630155,0.004474350331742086,0.031505438473704586,11,124.0909090909091,1037,1.0,29,0.9794871794871794,0.004395604395604396,0.013186813186813187,-110,-110,-86,86,86,86,-86,-86,-125,86,-1474,86,-739,86,1474,1133,1474,1474,1474,1474,332,-86,-86,-86,-86,-98,-98,-1474,-698,86,1288,670,-66,66,-89,94,-551,-341,97,-66,66,-86,903,984,911,907,-565,-1486,-1486,-1486,netflix
2.9891228675842285,5602,4167041,1874.1283808542357,1394068.1546382033,743.848803998572,684.2047843199347,66,1486,114.0,86.0,1486.0,0.13494489290443107,1400.0,0.41788646911817207,0.09889325240985362,0.011424491253123885,0.010888968225633702,0.4609068189932167,654.2943591574438,687.6669018274259,1400,0.4973223848625491,3665357,0.0005336766412398195,0.004296718865291234,8.869171142578125e-05,0.17770791053771973,0.00012969970703125,0.00010800361633300781,0.00019502639770507812,2848,2754,0.5083898607640128,0.4916101392359871,1.0341321713870733,435222,152.81671348314606,255.7564487338962,1486,3731819,1355.0541031227306,387.0310350957896,1486,0.0010497812057404005,0.006323622666927815,0.001085724693794403,0.007811578401582563,8,700.25,4388,1.0,40,0.9885755087468762,0.0021420921099607284,0.008211353088182792,-66,66,-86,-98,-86,1486,153,125,-541,86,-656,86,-1486,86,-1486,86,86,121,-1486,98,-1486,86,-1486,-1486,86,86,-1486,86,-1486,86,-1486,-1486,98,86,-1486,-1486,98,86,-1486,-1486,98,86,-1486,98,-1486,86,-1486,-1486,86,86,netflix
2.9996230602264404,10935,8450758,3645.458039375961,2817273.3141216934,772.8173754000915,688.6576520376318,46,1486,270.0,95.0,1486.0,0.04954878728318257,1391.0,0.4168267032464563,0.08431641518061271,0.00722450845907636,0.00850480109739369,0.4831275720164609,683.0703246456333,692.3734493814402,1400,0.4941015089163237,7469374,0.0002743390397134114,0.001217751426202962,8.869171142578125e-05,0.08710312843322754,0.00012803077697753906,0.00010800361633300781,0.00016689300537109375,5474,5461,0.5005944215820759,0.4994055784179241,1.0023805163889397,678819,124.00785531603945,181.9183814981176,1486,7771939,1423.1713971800036,267.4665742711793,1486,0.0005480765686509118,0.0018754363032639238,0.0005491394263047438,0.001996120286810631,3,3645.0,10829,1.0,34,0.995793324188386,0.0006401463191586648,0.0032921810699588477,86,222,598,-259,86,157,125,218,-698,86,224,740,226,767,228,732,-86,-94,86,1486,636,-1486,-86,-86,-86,-86,-86,-86,-86,-86,-408,86,1314,127,331,1486,486,-416,-286,98,86,-117,86,-1486,86,-1486,-86,-86,86,-125,netflix
2.9988930225372314,15400,12104819,5135.228193958962,4036429.078673385,786.0272077922078,691.7097526579148,46,1486,635.0,98.0,1486.0,0.011039929503252466,1388.0,0.409025974025974,0.08746753246753247,0.003051948051948052,0.005714285714285714,0.49474025974025976,696.0316233766234,695.6873536294604,1400,0.4943506493506494,10718887,0.00019474595899326134,0.0004014135594996474,8.869171142578125e-05,0.011342763900756836,0.0001220703125,0.0001010894775390625,0.00014591217041015625,7690,7710,0.4993506493506494,0.5006493506493507,0.9974059662775616,816679,106.2001300390117,113.31125470188623,1486,11288140,1464.0907911802854,148.79944303401797,1486,0.0003900005163459912,0.000785949431362937,0.000388999225904945,0.0007050418757236104,1,15400.0,15400,1.0,24,0.9981168831168831,0.00045454545454545455,0.001103896103896104,-1486,86,-1486,86,-1486,98,-1486,98,-1486,98,-1486,86,86,-1486,-1486,86,86,-1486,-1486,98,86,-1486,86,-1486,-1486,98,86,-1486,86,-1486,-1486,-1486,86,86,-331,86,-1486,86,-1486,86,-1486,86,-1486,-1486,-1486,98,98,98,-1486,-1486,netflix
2.9643008708953857,15523,12230004,5236.647923431328,4125763.386597748,787.8634284609934,692.6381731385,74,1486,636.0,98.0,1486.0,0.007040417563102864,1388.0,0.38826257810990145,0.10951491335437738,0.0009663080590092122,0.004251755459640533,0.4970044450170714,697.3639760355601,697.1213209729608,1400,0.4960381369580622,10825181,0.0001909741573827719,0.002302694620649362,8.869171142578125e-05,0.2698221206665039,0.00011992454528808594,9.918212890625e-05,0.00013208389282226562,7760,7763,0.49990336919409906,0.5000966308059009,0.9996135514620637,812490,104.70231958762886,104.24904778314132,1486,11417514,1470.7605307226588,124.77588711458505,1486,0.0003820282387539873,0.0032941907253712685,0.0003284890146115428,0.0005518254714446333,2,7761.0,15515,0.9999355794627327,17,0.9981318044192489,0.00038652322360368483,0.0012239902080783353,-1486,86,-1486,-1486,98,86,-1486,86,-1486,-1486,-1486,-1486,-1486,-1486,98,86,98,86,86,86,-1486,-1486,-1486,-1486,-1486,98,98,86,86,86,86,-1486,86,-1486,98,-1486,-1486,-1486,106,98,86,86,-1486,86,-1486,98,-1486,98,-1486,-1486,netflix
2.5102667808532715,6629,5203601,2640.7551781196416,2072927.4831224233,784.9752602202444,692.4204594136964,74,1486,242.0,98.0,1486.0,0.016414604291371405,1388.0,0.3780359028511088,0.12203952330668276,0.0010559662090813093,0.004374717151908282,0.4944938904812189,694.1739327198673,697.1668360536393,1400,0.4976617891084628,4601679,0.0003787366899295823,0.006176851014512647,8.893013000488281e-05,0.2698221206665039,0.00011992454528808594,9.989738464355469e-05,0.00013184547424316406,3313,3316,0.4997737215266254,0.5002262784733745,0.9990952955367913,370716,111.89737398128584,140.13632393778403,1486,4832885,1457.4442098914355,184.38963691677725,1486,0.0007578906949591522,0.009547229663003434,0.0007570449403328413,0.011585359261172361,6,1104.5,6556,0.9996982953688339,16,0.9996982953688339,0.0,0.0003017046311660884,-1486,98,-1486,-1486,-1486,-1486,-1486,-1486,-1486,-1486,-1486,-1486,-1486,-1486,-1486,-1486,-1486,-1486,-1486,-1486,98,86,98,98,98,86,98,106,114,106,106,106,98,86,-1486,-1486,86,86,86,-1486,98,-1486,98,-1486,-1486,98,98,-1486,-1486,106,netflix
2.9439480304718018,220,139207,74.72958004789999,47285.82113512733,632.7590909090909,656.6557705934815,74,1486,106.0,86.0,1486.0,0.46482313171496065,1400.0,0.4909090909090909,0.08636363636363636,0.022727272727272728,0.031818181818181815,0.36818181818181817,544.3409090909091,658.632085985858,1400,0.5363636363636364,119755,0.013442685070647496,0.12639152255702568,0.00011014938354492188,1.835724115371704,0.00037288665771484375,0.00014591217041015625,0.0006566047668457031,113,107,0.5136363636363637,0.4863636363636364,1.0560747663551402,32261,285.49557522123894,446.64800981386543,1486,106946,999.4953271028037,643.4611342471085,1486,0.024807857615607127,0.17633546485799456,0.02777309462709247,0.18579118254285584,5,43.8,155,0.9954545454545455,13,0.9818181818181818,0.0,0.0,-86,-98,-98,1486,-86,-157,86,1486,1486,754,-98,-86,-86,633,-1474,-739,86,1458,1149,1458,1458,1458,1458,1458,1458,1458,164,-110,-86,-86,86,86,86,-86,-86,86,86,-110,-86,-86,-110,86,86,86,86,-86,86,-86,-86,86,netflix
1.6391868591308594,1913,1446977,1167.0420546284295,882740.7271720235,756.3915316257188,685.3563683726941,74,1486,118.0,86.0,1486.0,0.09526516229549281,1400.0,0.4417145844223732,0.06429691583899634,0.01150026136957658,0.012545739675901725,0.46994249869315213,667.2885520125458,688.3373874598558,1400,0.4992158912702561,1276523,0.0008573153028927088,0.00787388501165735,9.012222290039062e-05,0.1934950351715088,0.00013899803161621094,0.00011706352233886719,0.00020885467529296875,968,945,0.5060115002613695,0.4939884997386304,1.0243386243386243,119000,122.93388429752066,174.76382460064343,1486,1327977,1405.2666666666667,295.8027528124588,1486,0.0016951260177154699,0.014406912005527156,0.0015665424072136313,0.010786821743684828,8,239.0,1496,0.9994772608468374,23,0.9973863042341872,0.0,0.0,86,86,78,78,86,86,86,904,911,911,333,1486,486,-1486,-565,-1486,-1486,-1486,-1486,-1486,-1486,-1486,-118,-565,-1486,-1486,98,98,98,106,106,98,86,86,86,98,86,-1486,-1486,-1486,-118,-1486,-1486,-567,-1486,-1486,-1486,-1486,-1486,-1486,netflix
